ID,Lat,Lon,Name
041359,-27.4034,151.7413,OAKEY AERO             
041360,-28.6550,150.6667,BENGALLA              
041362,-27.7161,150.2244,TARTHA              
041364,-27.8664,150.3783,RETREAT              
041365,-28.6514,151.6336,PIKEDALE TM             
041366,-28.4036,150.0483,GIDDI GIDDI SOUTH            
041368,-27.7161,150.2244,TARTHA              
041369,-27.5233,151.8819,MOYOLA              
041370,-28.1236,150.5431,YAGABURNE              
041371,-28.4577,151.6817,MELVA              
041376,-28.5389,151.3481,WARROO STATION             
041377,-28.3415,151.5369,TUMMURRAMI              
041388,-28.0550,151.3297,MURRALAH              
041391,-28.3611,151.1464,WOODSPRING              
041395,-28.1700,150.4503,GLENARADALE              
041397,-28.1422,150.1319,BURILDA              
041403,-28.8692,151.1619,TEXAS              
041404,-27.9592,151.6664,ELLANGOWAN              
041405,-27.7952,151.7387,FELTON              
041406,-28.4156,151.0839,INGLEWOOD BRIDGE             
041409,-26.6436,150.8547,BERUNA              
041410,-27.5356,151.2019,CECIL PLAINS             
041411,-26.8000,150.5753,CHINCHILLA WEIR TW            
041415,-28.2367,151.5347,WARAHGAI TM             
041430,-28.9653,151.4700,GLENLYON DAM             
041438,-28.3527,152.0000,SILVERWOOD DAM             
041445,-28.2144,151.9194,LESLIE DAM             
041454,-28.8335,151.9374,GIRRAWEEN NAT PARK            
041456,-28.0621,152.3675,CUNNINGHAMS GAP NATIONAL PARK           
041457,-28.4225,151.2130,COOLMUNDA DAM             
041463,-28.3394,152.2944,KILLARNEY              
041464,-28.1538,152.3311,OAKINGTON              
041466,-27.1950,151.4850,CLYDESDALE              
041469,-27.0289,151.0947,MACALISTER              
041472,-27.8097,151.3619,CENTENARY BRIDGE             
041473,-28.1022,151.8119,PRATTEN CONDAMINE RIVER            
041476,-26.6731,150.7194,BURNCLUITH BRIDGE             
041477,-28.3561,151.9969,CONNOLLY DAM             
041478,-27.1833,151.2661,DALBY              
041479,-27.3050,151.2767,FAIRVIEW TM             
041485,-27.9006,150.3486,RETREAT BRIDGE TM            
041486,-26.9575,150.8633,WARRA-KOGAN RD BR            
041488,-28.0522,150.1475,BALLYMENA TM             
041489,-28.3011,150.2936,MEDPARK BRIDGE TM            
041490,-26.9000,150.7833,BRIGALOW BRIDGE TM            
041491,-28.4333,151.4667,BARONGAROOK TM             
041493,-27.4931,150.4553,THE DEEP CROSSING            
041494,-28.3731,152.1403,ELBOW VALLEY TM            
041495,-28.4828,151.2831,TERRAINE TM             
041498,-27.5333,151.2050,CECIL PLAINS TM            
041499,-27.8750,151.5050,TUMMAVILLE TM             
041500,-28.5508,150.3081,GOONDIWINDI TM             
041501,-28.0550,151.7881,PRATTEN ALERT             
041503,-28.2167,152.0500,WARWICK (SCOTS COLLEGE) TM           
041504,-27.7358,151.4117,GLEN ROYAL             
041505,-27.1772,150.4739,THE RANCH             
041506,-28.6561,150.6653,BENGALLA TM             
041507,-28.6656,150.4450,NEW KILDONAN TM            
041508,-27.7267,150.6453,O'CONNOR TM             
041509,-27.6747,150.3525,TRAIGHLI              
041510,-27.4722,151.9481,TAMBA              
041512,-27.3825,151.9244,COOBY CREEK DAM            
041514,-28.0333,151.5833,LEYBURN TM             
041515,-27.8500,151.6833,FELTON TM             
041516,-28.0333,152.0167,ALLORA TM             
041517,-26.8000,150.5750,CHINCHILLA WEIR TW TM           
041518,-27.9267,151.8617,AIDES BRIDGE TM            
041519,-28.5767,150.8450,BOOBA SANDS TM            
041520,-28.4167,151.0700,INGLEWOOD WEIR TM            
041522,-27.1605,151.2634,DALBY AIRPORT             
041525,-28.2061,152.1003,WARWICK              
041527,-27.1267,151.4925,WILLGA HOME             
041528,-27.0482,151.6321,THE BLUESTONE             
041529,-27.5425,151.9134,TOOWOOMBA AIRPORT             
041530,-28.2006,152.2156,YANGAN ALERT             
041531,-28.1167,152.0642,GLENGALLAN CREEK ALERT            
041532,-28.3558,151.9967,CONNOLLY DAM ALERT            
041533,-28.2292,152.2269,EMU VALE ALERT            
041534,-28.2111,152.0275,WARWICK ALERT             
041535,-28.3731,152.1400,ELBOW VALLEY ALERT            
041536,-28.2883,152.1053,MURRAYS BRIDGE ALERT            
041537,-28.3394,152.2944,KILLARNEY ALERT             
041540,-29.1694,151.3414,BEARDY JUNCTION             
041542,-28.3342,152.1442,BENCHMARK              
041543,-28.0719,151.1861,DUDDAWARRA              
041545,-27.6539,150.9136,DUNMORE EXCHANGE TM            
041546,-27.9803,150.5150,AVOCA TM             
041547,-28.9236,151.9289,WALLANGARRA TM             
041548,-28.8675,151.1611,TEXAS TM             
041550,-27.9856,151.2828,GRAYS GATE EXCHANGE TM           
041551,-26.9669,151.4847,BELGRAE PARK ALERT            
041552,-26.8744,150.8717,WARRA JINGHI JINGHI            
041555,-27.1878,151.2697,DALBY ENVIROMON BASESTATION            
041556,-29.1611,151.3272,LILYVALE              
041558,-27.1700,151.5386,WONGA PLAINS             
042000,-26.4275,150.5044,BARAKULA FOREST STN            
042002,-27.2067,150.2828,BELAH PARK             
042004,-26.5047,150.0992,POSSUM PARK             
042009,-26.6403,149.9822,DRILLHAM              
042010,-26.6433,149.7575,DULACCA TRUCK STOP            
042012,-27.2478,149.6758,GLENMORGAN POST OFFICE            
042016,-27.3410,150.0621,HANNAFORD POST OFFICE            
042022,-27.3236,149.8828,MEANDARRA POST OFFICE            
042023,-26.6581,150.1844,MILES POST OFFICE            
042025,-26.5519,150.6322,HORSE CREEK AL            
042027,-28.4872,149.4699,TALWOOD STATE SCHOOL            
042030,-28.4278,149.6533,BUNGUNYA SCHOOL             
042033,-26.3000,150.1833,SHELBOURNE              
042034,-27.1689,150.0019,OURIGILLA              
042035,-26.6439,149.6278,JACKSON COMMUNITY POSTAL AGENCY           
042036,-26.1600,150.8392,BAWNDUGGIE AL             
042042,-25.9922,150.4300,KILBEGGAN              
042048,-26.9269,150.1419,CONDAMINE              
042049,-26.6622,150.1797,MILES              
042050,-28.0644,149.6547,REMILTON              
042053,-27.8967,149.5586,FLINTON              
042055,-28.6100,149.8242,RIVERVIEW              
042059,-25.9525,150.6142,AUBURN              
042066,-28.4983,149.4819,TALWOOD              
042067,-27.6836,149.4278,WAGGANBA STATION             
042068,-28.7256,148.8344,EUMERELLA SOUTH             
042069,-28.6092,148.6608,BIRRA BIRRA             
042072,-28.6044,148.8558,BULLAMON PLAINS             
042075,-26.1597,150.8389,BAWNDUGGIE              
042078,-26.9186,150.4722,HAREWOOD              
042086,-27.1347,150.4086,WOODLEA              
042087,-28.2444,150.1117,GOODAR STATION             
042095,-27.1992,149.6869,PONGI              
042097,-28.3706,149.8811,HARTMANN BRIDGE TM            
042098,-27.0833,149.7833,COTSWOLD TM             
042100,-27.7644,150.0694,SOUTHWOOD              
042102,-27.9364,150.1425,RIPPLE DOWNS             
042104,-28.3839,149.6747,SURREY TM             
042105,-28.4167,148.8333,NINDIGULLY TM             
042106,-28.9417,148.7400,FENTON TM             
042107,-26.7083,150.1767,GILWEIR TM             
042108,-28.4964,149.4905,TALWOOD TM             
042110,-27.1417,150.1458,LEICHHARDT HIGHWAY             
042111,-27.8344,149.6842,KINKORA              
042112,-26.6569,150.1819,MILES CONSTANCE STREET            
042113,-26.9097,149.9614,PINE HILL CROSSING            
042115,-28.0697,149.9794,LUNDAVRA TM             
042116,-28.2300,149.5617,ARDEN DOWNS TM            
042118,-27.8117,149.6536,CAITHNESS - WESTMAR            
042119,-27.5353,149.4089,PALMERSTON              
043000,-26.5478,148.1850,AMBY              
043006,-26.2544,148.9453,MOOGA HILLS TM            
043008,-26.1683,148.6644,SPRINGDALE TM             
043009,-25.9281,147.8717,FOREST VALE             
043010,-27.0781,149.1147,FROGMOOR              
043014,-26.3106,148.5800,HORSESHOE LAGOON             
043015,-25.8428,148.5669,INJUNE POST OFFICE            
043020,-26.4888,147.9777,MITCHELL POST OFFICE            
043023,-26.8025,148.4100,AIRLIE              
043026,-26.7694,148.3558,NORMANDY              
043029,-25.8250,147.4114,REDFORD              
043033,-26.4689,148.8047,TINDARRA TM             
043035,-27.1591,149.0702,SURAT              
043037,-26.2094,149.0894,FINSBURY PARK             
043038,-26.5850,149.1865,WALLUMBILLA POST OFFICE            
043039,-27.3442,148.8781,WERIBONE              
043041,-28.1436,148.7089,QLD COTTON             
043043,-26.6133,149.3878,YULEBA GARDEN ST            
043045,-28.0944,148.9731,WARRIE STATION             
043051,-26.2625,149.2389,PINE HILLS TM            
043052,-27.0006,149.4969,WARKON              
043053,-28.0533,148.5633,ST GEORGE             
043054,-25.8428,148.5669,INJUNE TM             
043055,-27.5328,148.8844,GLENEARN              
043056,-26.7600,148.9919,FAIRFIELD              
043058,-27.5322,148.7344,BARRACKDALE              
043059,-26.1739,148.4061,PINNACLE              
043060,-26.0756,147.9044,HAVELOCK              
043061,-25.9847,148.5567,GUNNEWIN              
043063,-27.1519,149.0728,SURAT              
043064,-26.4872,147.9783,MITCHELL              
043065,-27.7683,148.7147,KATOOTA              
043067,-27.4075,148.8311,BASIN DOWNS             
043071,-26.4708,148.9747,SOMERSET              
043074,-26.5725,148.7936,ROMA              
043075,-25.8000,147.9500,MUNNAWEENA              
043077,-26.9472,149.0136,GARRABARRA              
043080,-27.2275,148.7411,KAROOLA PARK             
043090,-27.9067,148.6514,BEARDMORE DAM             
043091,-26.5477,148.7710,ROMA AIRPORT             
043093,-26.6064,148.5372,WAVERLEY DOWNS             
043095,-27.3867,149.3877,NAMARAH              
043097,-27.7642,149.3972,TEELBA              
043098,-26.3628,149.7050,TWO WAYS             
043099,-26.8200,148.0244,SPRINGFIELD              
043100,-27.7333,148.4667,OLD CASHMERE TM            
043101,-27.3117,148.8267,WERIBONE TM             
043102,-26.4900,147.9792,MITCHELL TM             
043103,-27.9089,148.6456,BEARDMORE DAM TM            
043104,-28.0667,148.5667,ST GEORGE TM            
043105,-26.4083,148.7833,TABERS TM             
043106,-26.5089,148.1314,RICHLAND HILL             
043107,-27.6450,148.7411,WARROO              
043108,-25.9600,148.3867,BENDOBA TM             
043109,-28.0489,148.5942,ST GEORGE AIRPORT            
043111,-26.3606,147.9153,CURRAWONG              
043112,-26.7997,148.5989,DALMALLY              
044001,-26.0178,147.0300,ANGELLALA DOWNS HOMESTEAD            
044002,-25.7956,146.5858,AUGATHELLA POST OFFICE            
044004,-27.1383,144.7392,BEECHAL              
044006,-25.8031,146.4250,BIDDENHAM              
044007,-26.7756,145.0708,BIERBANK              
044009,-27.2608,146.9136,BOATMAN STATION             
044010,-28.0331,147.4795,BOLLON MARY ST            
044011,-26.8175,147.6672,EKARI PARK             
044012,-28.6575,144.3808,BOORARA              
044013,-26.3833,145.2167,BOOTHULLA              
044016,-25.7661,146.7333,BURENDA              
044017,-27.1817,147.5800,BYZANTIUM              
044021,-26.4139,146.2558,CHARLEVILLE AERO             
044026,-28.0689,145.6822,CUNNAMULLA POST OFFICE            
044029,-26.8583,146.0278,DILLALAH              
044031,-28.0911,144.3586,DYNEVOR DOWNS             
044033,-26.6789,147.5047,EVERSFIELD              
044034,-28.2739,147.0478,FERNLEE              
044038,-27.0200,147.1536,GLENORIE              
044040,-26.1108,144.8728,GUMBARDO              
044041,-25.9719,146.6189,GUNDARE              
044042,-28.9723,147.7960,HEBEL STORE             
044044,-26.3453,147.1258,IVANHOE DOWNS             
044045,-27.4133,147.4314,KENILWORTH              
044047,-26.4400,147.6942,LOWAN HILLS             
044050,-26.4156,147.1131,MORVEN POST OFFICE            
044052,-25.8128,145.5731,MOUNT MORRIS             
044054,-28.8056,147.1199,MULGA DOWNS             
044056,-26.4458,147.5453,MUNGALLALA              
044057,-25.4992,146.5442,NIVE DOWNS             
044062,-25.7067,146.3222,PEROLA PARK             
044065,-28.7106,145.9233,THURULGOONA              
044067,-28.7306,145.5517,TINNENBURRA              
044068,-27.0928,147.3661,TOMOO              
044070,-26.3750,147.0394,VICTORIA DOWNS             
044071,-26.6300,145.0147,CHEEPIE POST OFFICE            
044072,-26.8842,145.8992,WERRINA              
044075,-27.2650,148.0814,WOODLANDS              
044078,-26.8031,145.3464,YARRONVALE              
044079,-26.7731,147.3194,ALBURY              
044081,-28.0814,146.1797,CHARLOTTE PLAINS             
044085,-27.3933,145.2117,HUMEBURN              
044104,-26.1411,146.3950,WOOLABRA              
044107,-27.5719,144.8481,MOAMA              
044111,-25.8517,146.1894,WANSEY DOWNS             
044112,-27.4419,147.9483,CUNNYANA              
044116,-28.0714,145.6775,CUNNAMULLA BRIDGE             
044117,-28.5855,148.2284,DIRRANBANDI              
044118,-25.7942,146.5844,AUGATHELLA              
044119,-28.2125,146.0331,HILLVIEW              
044120,-25.8850,144.8633,SHERWOOD PARK STATION            
044123,-28.3844,146.7483,SOUTH PLAINS             
044127,-27.3878,147.2858,ASHLING              
044130,-27.8503,146.8789,BENDENA              
044131,-27.5428,147.3036,DEELAMON              
044133,-25.3750,147.1072,BOGARELLA              
044137,-27.8717,148.0344,ROSEHILL              
044138,-26.3567,147.4050,WARIDA              
044139,-26.8928,147.8167,KANDIMULLA              
044142,-27.6844,147.6981,RUTHERGLEN              
044143,-28.0781,147.3981,HEATHER STATION             
044144,-27.6267,147.4453,HOMEBOIN              
044150,-28.0964,145.5075,KAHMOO              
044151,-28.3264,146.5111,GAMARREN              
044152,-27.4633,146.8519,DINGWALL              
044153,-28.1604,145.0463,EULO              
044154,-28.3875,148.3111,WHYENBAH              
044155,-28.9700,147.7950,HEBEL              
044156,-26.4025,146.2378,CHARLEVILLE              
044157,-27.0028,145.9433,MURWEH              
044158,-27.2483,145.9667,WYANDRA              
044166,-28.5128,148.4017,YAMBURGAN              
044168,-25.4636,146.0272,BAYRICK              
044174,-27.6200,145.8281,WALLEN              
044175,-26.6311,147.8836,KINCORA              
044178,-28.2503,148.4644,DOONDI              
044181,-28.9972,144.4094,HUNGERFORD (PAROO RIVER)            
044188,-26.6658,146.6083,AUTHORINGA              
044189,-26.7042,146.1094,BAKERS BEND             
044190,-25.4697,146.8431,LOCHINVAR              
044191,-26.9353,145.4408,ALLAMBIE              
044193,-26.0808,146.4172,THE 27 MILE GARDEN           
044194,-28.3544,148.8217,NINDIGULLY              
044197,-28.9083,147.6917,BRIARIE CREEK TM            
044198,-27.4003,145.2078,HUMEBURN TM             
044199,-25.5981,147.1289,WETLANDS              
044200,-25.8042,146.4244,BIDDENHAM TM             
044203,-26.3856,147.3553,DULBYDILLA              
044204,-26.0586,146.4244,BARRADEEN              
044208,-26.1394,145.6639,WARILDA              
044209,-26.0581,146.1308,OAKPARK              
044210,-28.4264,145.7350,ROCKY              
044211,-25.3353,147.3000,CHESTERTON TM             
044212,-26.1236,146.6228,DUNVEGAN TM             
044214,-27.5408,148.3125,BONA VISTA             
044215,-28.8767,147.3250,BRENDA              
044219,-27.7869,147.3939,MARANGO              
044220,-26.3597,146.9808,GLENBA              
044223,-25.4536,147.3031,DERBYSHIRE DOWNS             
044224,-26.4842,146.0856,BINNOWEE              
044227,-26.4400,147.3492,WARREGO (DULBYDILLA)             
044228,-25.4780,146.0502,BALMACARRA              
044229,-26.4025,146.2378,CHARLEVILLE AL             
044230,-26.4842,146.0861,BINNOWEE AL             
044231,-26.5458,146.0167,MYENDETTA AL             
044232,-26.0808,146.4172,THE 27 MILE GARDEN AL          
044233,-26.7053,146.1089,BAKERS BEND AL            
044234,-26.0419,146.4292,BARRADEEN AL             
045002,-28.5267,142.9614,BULLOO DOWNS             
045003,-26.9011,144.3386,SOUTH COMONGIN             
045004,-26.5031,144.3286,COMONGIN NORTH             
045005,-27.0797,141.9078,DURHAM DOWNS             
045006,-26.6694,143.2700,EROMANGA - WEBBER ST           
045007,-26.1133,144.1333,GOOMBIE              
045009,-27.4008,141.8114,BALLERA GAS FIELD            
045010,-26.5122,142.2731,MT HOWITT             
045011,-26.8989,143.3381,MOUNT MARGARET             
045012,-27.5964,141.1069,NAPPA MERRIE             
045014,-27.7722,143.8728,NORLEY STATION             
045015,-26.6125,144.2578,QUILPIE AIRPORT             
045016,-26.0833,143.7261,RAY STATION             
045018,-26.0853,143.4483,THYLUNGRA STATION             
045022,-26.6911,143.9047,WHYNOT STATION             
045024,-27.7217,142.7131,NOCKATUNGA STATION             
045025,-27.9867,143.8150,THARGOMINDAH AIRPORT             
045026,-27.2506,142.1292,WOOMANOOKA              
045029,-28.0722,141.5317,ORIENTOS STATION             
045032,-26.6806,142.5942,PLEVNA DOWNS             
045037,-26.8731,143.9344,MOBLE              
045043,-25.9094,144.5989,ADAVALE              
045044,-26.6147,144.2828,QUILPIE              
045045,-27.9947,143.8278,THARGOMINDAH              
045052,-28.0400,143.5542,NOOYEAH DOWNS             
045057,-27.8180,142.5900,NOCCUNDRA HOTEL             
045060,-26.3867,143.2003,YAPUNYAH STATION             
045063,-28.9967,141.0000,CAMERON CORNER             
045065,-26.1422,143.0289,RAYMORE              
045066,-26.0467,144.3472,MILROY              
045067,-28.7706,141.2414,OMICRON              
045068,-27.5780,142.3792,JACKSON AIRSERVICES AUSTRALIA            
045069,-28.2969,141.2067,EPSILON STATION             
046002,-29.7656,143.1142,WANAARING (BORRONA DOWNS)            
046003,-31.2873,141.4437,YANCO GLEN (CORONA HOMESTEAD)           
046006,-29.0885,141.2033,TIBOOBURRA (FORT GREY)            
046012,-31.5194,143.3850,WILCANNIA AERODROME AWS            
046013,-30.9719,142.3229,BROKEN HILL (KOONAWARRA)            
046015,-31.4459,142.1352,BROKEN HILL (LANGAWIRRA)            
046020,-30.1358,141.7286,MILPARINKA (MOUNT ARROWSMITH)            
046022,-31.4469,143.6548,WILCANNIA (MOUNT MURCHISON)            
046032,-30.2622,142.9776,WHITE CLIFFS (YALDA DOWNS)           
046033,-31.2972,141.7103,BROKEN HILL (STURTS MEADOWS)           
046034,-31.0225,143.0378,WHITE CLIFFS (TARELLA)            
046043,-31.5631,143.3747,WILCANNIA (REID ST)            
046045,-29.4378,142.4629,TIBOOBURRA (PINDERA DOWNS)            
046050,-30.6964,141.0732,BROKEN HILL (PINE VIEW)           
046052,-29.4089,143.3808,WANAARING (OWEN DOWNS)            
046079,-29.2908,143.4812,WANAARING (THURLOO DOWNS)            
046090,-30.4439,142.0635,MILPARINKA (MILPA)             
046093,-30.6682,142.5438,WHITE CLIFFS (KAYRUNNERA)            
046115,-31.3885,144.0422,TILPA (TREVALLYN)             
046117,-31.4843,142.3315,BROKEN HILL (WATERBAG)            
046124,-29.8718,142.4340,TIBOOBURRA (BRINDIWILPA)             
046126,-29.4448,142.0567,TIBOOBURRA AIRPORT             
046127,-30.6056,141.9770,PACKSADDLE STATION             
046128,-31.0863,141.7008,FOWLERS GAP AWS            
046129,-30.8522,143.0743,WHITE CLIFFS AWS            
046130,-30.4830,143.9110,WHITE CLIFFS (LAUREL VALE)           
046131,-29.2746,143.6496,WANAARING (OURIMBAH)             
046132,-29.3335,142.5194,TIBOOBURRA (NARRIEARRA)             
046133,-29.9131,143.8047,WANAARING (MYRNONG STATION)            
046134,-31.8173,141.9324,BROKEN HILL (GLEN IDOL STATION)          
047000,-32.5271,143.3710,GUM LAKE (ALBEMARLE)            
047005,-31.8320,143.1507,WILCANNIA (BILLILLA)             
047008,-32.4555,141.0785,COCKBURN (BURTA)             
047013,-32.9669,143.1071,POONCARIE (KARPA KORA STATION)           
047016,-34.0438,141.2676,LAKE VICTORIA STORAGE            
047019,-32.3937,142.4173,MENINDEE POST OFFICE            
047020,-33.2158,142.3868,POONCARIE (MOORARA)             
047022,-32.4759,143.9396,IVANHOE (MT MANARA)            
047024,-33.3393,143.3986,POONCARIE (MULURULU STATION)            
047029,-33.3856,142.5696,POONCARIE MAIL AGENCY            
047033,-33.4268,142.5719,POONCARIE (TARCOOLA)             
047039,-31.8153,141.2090,UMBERUMBERKA RESERVOIR             
047040,-33.9297,142.3572,WENTWORTH (WAMBERRA STATION)            
047041,-34.0913,141.9102,WENTWORTH LIVESTOCK HEALTH AND PEST AUTH         
047045,-33.3326,141.7716,WENTWORTH (WILLOW POINT)            
047046,-33.2552,141.7984,WENTWORTH (WOODLANDS)             
047048,-32.0012,141.4694,BROKEN HILL AIRPORT AWS           
047049,-32.0682,141.1097,BROKEN HILL (THACKARINGA)            
047053,-34.1065,141.9189,WENTWORTH POST OFFICE            
047056,-32.4190,141.5525,BROKEN HILL (LANGWELL)            
047058,-32.3902,142.4164,MENINDEE DWR DEPOT            
047062,-32.6569,141.2376,BROKEN HILL (BUCKALOW)            
047078,-33.2714,141.5962,WENTWORTH (SPRINGWOOD)             
047079,-34.0452,141.0661,CAL LAL (KULCURNA)            
047089,-33.4398,141.1575,WENTWORTH (TARAWI)             
047093,-33.7492,142.2205,WENTWORTH (BURTUNDY)             
047099,-33.7151,141.7179,WENTWORTH (TOORA)             
047100,-34.1117,141.9033,WENTWORTH LOCK 10 (MURRAY RIVER)          
047101,-32.3900,142.4333,MENINDEE TOWN (DARLING RIVER)           
047103,-33.3892,142.5683,POONCARIE (DARLING RIVER)            
047104,-32.8040,141.5096,BROKEN HILL (SOUTH ITA)           
047105,-33.2136,141.1674,WENTWORTH (SCOTIA SANCTUARY)            
047106,-32.9262,142.3791,POONCARIE (KAROOLA)             
047107,-34.3206,142.3645,PARINGI(KERRIBEE)              
048004,-29.0128,145.7132,BARRINGUN              
048006,-29.1581,145.8068,ENNGONIA (BELALIE)             
048014,-29.0299,147.3128,GOODOOGA (BRENDA)             
048015,-29.9614,146.8651,BREWARRINA HOSPITAL             
048018,-29.5381,148.4046,COLLARENEBRI (BUNDABARINA)             
048020,-29.0362,148.6457,MUNGINDI (BURRENBAH)             
048025,-29.3513,146.8126,WEILMORINGLE (CARINGLE)             
048027,-31.4840,145.8294,COBAR MO             
048031,-29.5406,148.5817,COLLARENEBRI (ALBERT ST)            
048034,-31.6888,145.4830,COBAR (DOUBLE GATES)            
048038,-29.4484,148.2499,COLLARENEBRI (DUNUMBRAL)             
048039,-29.3174,145.8466,ENNGONIA (SHEARER STREET)            
048046,-29.1142,147.4543,GOODOOGA POST OFFICE            
048047,-29.1507,148.6251,COLLARENEBRI (GOONDOOBLUIE)             
048052,-29.7701,146.5157,COLLERINA (KENEBREE)             
048057,-30.5357,145.1160,LOUTH (BLOXHAM STREET)            
048074,-30.9370,144.4160,TILPA (TONGO ROAD)            
048075,-31.1227,145.8319,COBAR (TINDAREY)             
048079,-29.7029,144.1484,WANAARING POST OFFICE            
048095,-30.9461,146.1590,COOLABAH (TARA)             
048115,-31.4240,145.2539,COBAR (TAMBUA)             
048119,-30.2301,144.5506,WANAARING (AVONDALE)             
048131,-30.9623,145.3365,LOUTH (GAMBOLALLEY)             
048165,-29.6350,147.6781,GRAWIN OPAL FIELDS (GENERAL STORE)          
048168,-29.1173,147.8993,ANGLEDOOL (ANGLEDOOL STATION)            
048176,-29.9744,147.0493,BREWARRINA (YAPPALEE)             
048178,-29.2383,144.5697,HUNGERFORD (WILLARA)             
048181,-29.7033,144.1550,WANAARING (PAROO RIVER)            
048190,-29.3529,147.4012,GOODOOGA (WIRRAWA)             
048194,-30.0843,145.2884,FORDS BRIDGE (DELTA)            
048200,-29.4396,144.3915,WANAARING (MOORLAND DOWNS)            
048205,-30.4065,145.4997,BOURKE (GUNDABOOKA STATION)            
048212,-29.0300,147.3100,BRENDA (CULGOA RIVER)            
048213,-30.9367,144.4167,TILPA (DARLING RIVER)            
048214,-29.9500,146.8650,BREWARRINA (BARWON RIVER)            
048215,-29.1133,147.4433,GOODOOGA (BOKHARA RIVER)            
048216,-29.3217,145.8367,ENNGONIA (WARREGO RIVER)            
048223,-29.1133,147.9000,NEW ANGLEDOOL NO 2 (NARREN RIVER)         
048224,-29.1167,146.9333,BURBAN GRANGE (BURBAN CREEK)           
048225,-30.6967,146.9967,MULGAWARRINA (BOGAN RIVER)            
048226,-29.5428,148.5767,COLLARENEBRI (BARWON RIVER)            
048230,-29.2433,146.9238,WEILMORINGLE (CULGOA RIVER)            
048237,-31.5388,145.7964,COBAR AIRPORT AWS            
048238,-30.1749,146.9724,BREWARRINA (EUMARRA)             
048240,-29.7443,147.7704,CUMBORAH              
048243,-29.4310,147.9722,LIGHTNING RIDGE VISITOR INFORMATION CENT          
048245,-30.0362,145.9521,BOURKE AIRPORT AWS            
049000,-32.8833,144.3092,IVANHOE AERODROME AWS            
049002,-34.6398,143.5610,BALRANALD (RSL)             
049004,-33.0801,146.5731,EUABALONG (BOOBEROI)             
049008,-33.4021,143.9375,HATFIELD (CLARE)             
049019,-32.8999,144.2995,IVANHOE POST OFFICE            
049023,-34.4523,142.9109,EUSTON ( BENINGTON)            
049045,-34.5594,143.0754,EUSTON (SUNNYSIDE)             
049047,-33.6918,143.8026,HATFIELD (THE VALE)            
049049,-33.7272,144.0175,HATFIELD (BENILKIE)             
049055,-34.1953,143.7916,OXLEY (WALMER DOWNS)            
049057,-32.2409,145.5530,COBAR (TARINGO DOWNS)            
049061,-32.3884,144.7456,IVANHOE (BERANGABAH)             
049063,-33.0520,144.1444,IVANHOE (KILFERA)             
049092,-33.6959,144.2757,BOOLIGAL (YAMBA)             
049103,-32.1698,144.2007,IVANHOE (BADEN PARK)            
049105,-32.5192,146.2824,NYMAGEE (BURTHONG)             
049110,-34.2431,142.9949,EUSTON (PRUNGLE)             
049115,-34.5778,142.7639,MURRAY RIVER @ EUSTON           
049117,-32.2480,146.4855,NYMAGEE (BALOWRA)             
049118,-33.7073,144.7667,BOOLIGAL (TOMS LAKE)            
049125,-33.1133,146.4600,EUABALONG (LACHLAN RIVER)            
049132,-33.1898,145.3067,HILLSTON (MOUNT VIEW)            
049133,-33.5160,144.7651,BOOLIGAL (YARTO)             
049134,-32.8399,145.8791,MOUNT HOPE (ROYAL HOTEL)           
050002,-32.9175,148.0932,GOONUMBLA (AVONDALE)             
050004,-33.1074,147.8008,BOGAN GATE POST OFFICE           
050008,-32.7750,147.8620,PEAK HILL (BRUIE PLAINS)           
050010,-33.5159,147.2541,BURCHER POST OFFICE            
050011,-32.1266,147.4067,TOTTENHAM (BURDENDA)             
050014,-33.0818,147.1524,CONDOBOLIN RETIREMENT VILLAGE            
050016,-32.9744,148.0632,GOONUMBLA (CORADGERY)             
050017,-33.9382,147.1962,WEST WYALONG AIRPORT AWS           
050018,-32.2884,147.6671,DANDALOO (KELVIN)             
050020,-33.2882,147.5364,WARROO (GEERON)             
050028,-32.9018,147.5224,TRUNDLE (MURRUMBOGIE)             
050031,-32.7235,148.1902,PEAK HILL POST OFFICE           
050035,-32.2435,147.3552,TOTTENHAM (UMANG ST)            
050036,-32.9233,147.7052,TRUNDLE (BROOKVIEW ST)            
050037,-32.6345,147.5666,TULLAMORE (KITCHENER ST)            
050039,-32.2367,147.5538,DANDALOO (TYRIE HOMESTEAD)            
050040,-33.6385,146.9739,UNGARIE POST OFFICE            
050045,-33.8466,146.8271,YALGOGRIN NORTH (ROLOMA)            
050052,-33.0664,147.2283,CONDOBOLIN AG RESEARCH STN           
050086,-32.4004,147.7347,DANDALOO (HAZELBROOK)             
050098,-31.8720,146.4693,HERMIDALE (HERMITAGE PLAINS)            
050103,-33.9380,147.1901,WEST WYALONG AIRPORT            
050108,-32.5724,147.2162,WILMATHA (WANGANUI)             
050110,-32.6358,148.0580,PEAK HILL (WARATAH)            
050112,-32.0385,147.1908,TOTTENHAM (EUAMBELINE)             
050117,-32.8952,148.2811,ALECTOWN (BRIDGEWATER)             
050119,-32.9368,148.2447,ALECTOWN (VANVILLA)             
050125,-32.3108,146.6723,BOBADAH (PRETTY VIEW)            
050134,-32.0400,147.1933,EUAMBALINE (BULBODNEY CREEK)            
050135,-33.4001,147.7741,FORBES (JEMALONG WEIR)            
050137,-33.0682,147.2133,CONDOBOLIN AIRPORT AWS            
